id	status	category	source	translation	placeholders	first_file	first_line	occurrences	notes
maw-7881bf71d2de	excluded	table	Champion			Data/Tables/Class Extra.txt	21	4	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-544f8d312885	excluded	table	Champion's potion			Data/Tables/Potion settings.txt	32	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e124e7077d3d	untranslated	table	Charm			Data/Tables/ObjList.txt	491	5	
maw-5ff1f3630541	excluded	table	Citrine			Data/Tables/ObjList.txt	146	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-41ff354b2b33	excluded	table	Class			Data/Tables/Extra Skillz.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-37bbfff9164a	excluded	table	Cleric			Data/Tables/Class Extra.txt	6	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e8e05bdea850	excluded	table	Cloak			Data/Tables/ObjList.txt	31	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fdadbfc3019d	excluded	table	Cloak of Baa			Data/Tables/Complex item pictures.txt	167	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-cae5ac5853e1	excluded	table	Cloak of the Sheep			Data/Tables/Complex item pictures.txt	156	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6e4750513938	excluded	table	Cloaks			Data/Tables/Complex item pictures.txt	143	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-04db637b001f	excluded	table	Cloth Hat			Data/Tables/Complex item pictures.txt	64	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-48b7b6003cdf	excluded	table	CloudX			Data/Tables/ObjList.txt	565	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-af0568c1316b	excluded	table	ColdTrap			Data/Tables/ObjList.txt	440	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a8c073d18ec6	excluded	table	ColdX			Data/Tables/ObjList.txt	560	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3a3662ed6b2c	excluded	table	Collars			Data/Tables/Complex item pictures.txt	143	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-10b26b96b1c5	excluded	table	Complex			Data/Tables/Complex item pictures.txt	58	3	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-96eb7a5c4f7a	excluded	table	Conflux Key			Data/Tables/ObjList.txt	96	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4b921906e003	excluded	table	Conscript's Helm			Data/Tables/Complex item pictures.txt	71	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3b88672ee911	excluded	table	control cube			Data/Tables/ObjList.txt	298	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fed895f0f9d2	excluded	table	Control Cube			Data/Tables/Potion settings.txt	95	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3e802434073d	excluded	table	Control Undead			Data/Tables/ObjList.txt	521	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7160e30d7c85	excluded	table	Crossbow			Data/Tables/ObjList.txt	15	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-410494f2cf46	excluded	table	Crown			Data/Tables/Complex item pictures.txt	78	3	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1ca49467a4ed	excluded	table	Crown of Final Dominion			Data/Tables/Complex item pictures.txt	68	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fffd06421baa	excluded	table	Crude Leather Armor			Data/Tables/Complex item pictures.txt	22	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-de7431dbbb7b	excluded	table	Crusader			Data/Tables/Class Extra.txt	29	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a7937ce246da	excluded	table	crystal ball			Data/Tables/ObjList.txt	356	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7d5c98c580aa	excluded	table	crystal skull			Data/Tables/ObjList.txt	376	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c351601311f2	excluded	table	Cure Disease			Data/Tables/Spells2.txt	76	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-56fc14bb7f80	excluded	table	Cure Insanity			Data/Tables/Spells2.txt	66	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bd2a7e2d6592	excluded	table	Cure Paralysis			Data/Tables/Spells2.txt	63	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b9213b612b5d	excluded	table	Cure Poison			Data/Tables/Spells2.txt	74	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aac8fa216a78	excluded	table	Cure Weakness			Data/Tables/Spells2.txt	69	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ac1d12ae2a9f	excluded	table	Cure Wounds			Data/Tables/Potion settings.txt	4	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aa5bd59e70f5	excluded	table	Cutlass			Data/Tables/ObjList.txt	6	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-74c06fcefb94	excluded	table	Cyclops Projectile			Data/Tables/ObjList.txt	433	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8e0e5961c9dc	excluded	table	Dagger			Data/Tables/Class Skills.txt	4	8	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-49ee4c5d8575	excluded	table	DamageAdd			Data/Tables/Spells2.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e81a116c483d	excluded	table	DamageDiceSides			Data/Tables/Spells2.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4cbdbfe05d35	excluded	table	Dandy Hat			Data/Tables/Complex item pictures.txt	92	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a89a1ae7ae57	excluded	table	Dark ArchMage			Data/Tables/Class Extra.txt	49	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ec5e7872e791	excluded	table	Dark Archmage			Data/Tables/Class Skills.txt	1	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-65cc28d0d0ee	excluded	table	Dark Elf			Data/Tables/Class Extra.txt	10	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c9b0a50f136a	excluded	table	Dark elf (2)			Data/Tables/Class Starting Stats.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bf24a745e232	excluded	table	Dark Grasp			Data/Tables/ObjList.txt	522	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-932ce47830dc	excluded	table	Dark Knight Plate			Data/Tables/Complex item pictures.txt	16	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f5eb59d5a181	excluded	table	DarkBall			Data/Tables/ObjList.txt	579	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-770188e0012c	excluded	table	DarkElf			Data/Tables/Class HP SP.txt	10	5	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c01c6cae5e00	excluded	table	DarkElf - Archer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-5e5379150bc1	excluded	table	DarkElf - Cleric			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e61b5163588b	excluded	table	DarkElf - Dark Elf			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-16b4d6d039e2	excluded	table	DarkElf - Death Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7232d7a22bd2	excluded	table	DarkElf - Dragon			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-63b871211c6e	excluded	table	DarkElf - Druid			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-45bb5da73306	excluded	table	DarkElf - Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-92faf79b12b5	excluded	table	DarkElf - Minotaur			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-402f9ce68cf6	excluded	table	DarkElf - Monk			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-13edc65a5159	excluded	table	DarkElf - Necromancer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-27050b060f2b	excluded	table	DarkElf - Paladin			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-78156d207867	excluded	table	DarkElf - Peasant			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f308814be6a8	excluded	table	DarkElf - Ranger			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-9b565dd8cc07	excluded	table	DarkElf - Seraphim			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bbd6d70b6974	excluded	table	DarkElf - Shaman			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-5946561a0609	excluded	table	DarkElf - Sorcerer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ac173102c783	excluded	table	DarkElf - Thief			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-33c5f6c23f16	excluded	table	DarkElf - Troll			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-830aabb67bf4	excluded	table	DarkElf - Vampire			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f6354a920289	excluded	table	DarkElf(2)			Data/Tables/Race Skills.txt	1	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-912ade2fbbf4	excluded	table	DarkElfAbility			Data/Tables/Class Skills.txt	23	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-500aed834cff	excluded	table	DarkFire Bolt			Data/Tables/ObjList.txt	530	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ea21aa79b45b	excluded	table	Darkfire Bolt			Data/Tables/Spells2.txt	105	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-33a95938e362	excluded	table	Darkness			Data/Tables/Potion settings.txt	38	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c6d549d1d98f	excluded	table	Datura			Data/Tables/ObjList.txt	41	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bc16d3a1d107	excluded	table	Day of Protection			Data/Tables/Spells2.txt	87	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1609f164d2b8	excluded	table	Day of the Gods			Data/Tables/Spells2.txt	85	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-eb791457dde8	excluded	table	Deadly Swarm			Data/Tables/ObjList.txt	475	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ec0e7b851941	excluded	table	Death Blossom			Data/Tables/ObjList.txt	481	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-59e8a9f1e971	excluded	table	Death Knight			Data/Tables/Class Extra.txt	58	8	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1796a9fe52e7	excluded	table	Death Lord			Data/Tables/Class Extra.txt	59	4	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b7a871e0bfd0	excluded	table	DeathBlossom			Data/Tables/ObjList.txt	580	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-12c795cc9334	excluded	table	Deck of Cards (Arcomage)			Data/Tables/ObjList.txt	283	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0e59d634ad35	excluded	table	Deck of Fate			Data/Tables/ObjList.txt	357	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-73c4e71cab67	excluded	table	Def class			Data/Tables/Character portraits.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d8e2c895decd	excluded	table	Def sex			Data/Tables/Character portraits.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6a0bc0962c4f	excluded	table	Def voice			Data/Tables/Character portraits.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
